suggested vision	5.748872195622465	3	0.494
suggested mission	5.748872195622465	3	0.494
subject gender	5.748872195622465	3	0.494
studies priorities	5.748872195622465	3	0.494
structures initiatives	5.748872195622465	3	0.494
society concise	5.748872195622465	3	0.494
show gender	5.748872195622465	3	0.494
sdgs framework	5.748872195622465	3	0.494
results show	5.748872195622465	3	0.494
responses limited	5.748872195622465	3	0.494
resilience identified	5.748872195622465	3	0.494
research teams	5.748872195622465	3	0.494
research subject	5.748872195622465	3	0.494
reflection heritage	5.748872195622465	3	0.494
rarely adopted	5.748872195622465	3	0.494
projects gender	5.748872195622465	3	0.494
perspectives rarely	5.748872195622465	3	0.494
mission words	5.748872195622465	3	0.494
mission based	5.748872195622465	3	0.494
miss	5.748872195622465	3	0.494
might transversal	5.748872195622465	3	0.494
might think	5.748872195622465	3	0.494
mainly addressed	5.748872195622465	3	0.494
linkages european	5.748872195622465	3	0.494
limited cultural	5.748872195622465	3	0.494
key concepts	5.748872195622465	3	0.494
innovation digital	5.748872195622465	3	0.494
initiatives evaluation	5.748872195622465	3	0.494
info might	5.748872195622465	3	0.494
important might	5.748872195622465	3	0.494
implications undertaking	5.748872195622465	3	0.494
identified focus	5.748872195622465	3	0.494
hardly funded	5.748872195622465	3	0.494
governance top	5.748872195622465	3	0.494
governance structures	5.748872195622465	3	0.494
global un	5.748872195622465	3	0.494
gender research	5.748872195622465	3	0.494
gender perspectives	5.748872195622465	3	0.494
gender balance	5.748872195622465	3	0.494
framework include	5.748872195622465	3	0.494
focus visioning	5.748872195622465	3	0.494
focus vision	5.748872195622465	3	0.494
evaluation committees	5.748872195622465	3	0.494
equality mainly	5.748872195622465	3	0.494
document provide	5.748872195622465	3	0.494
digital pathways	5.748872195622465	3	0.494
developed cultural	5.748872195622465	3	0.494
created continue	5.748872195622465	3	0.494
continue use	5.748872195622465	3	0.494
conservation sustainable	5.748872195622465	3	0.494
committees funded	5.748872195622465	3	0.494
committees	5.748872195622465	3	0.494
changing times	5.748872195622465	3	0.494
change top	5.748872195622465	3	0.494
cci	5.748872195622465	3	0.494
balance governance	5.748872195622465	3	0.494
addressed terms	5.748872195622465	3	0.494
ways	5.0	5	0.823
training	5.0	5	0.823
terms	5.0	5	0.823
strategies	5.0	5	0.823
stakeholders	5.0	5	0.823
risks	5.0	5	0.823
risk	5.0	5	0.823
result	5.0	5	0.823
public	5.0	5	0.823
provide	5.0	5	0.823
preservation	5.0	5	0.823
present	5.0	5	0.823
post	5.0	5	0.823
pathways	5.0	5	0.823
particular	5.0	5	0.823
needs	5.0	5	0.823
nature	5.0	5	0.823
natural heritage	5.0	5	0.823
mitigation	5.0	5	0.823
many	5.0	5	0.823
manage	5.0	5	0.823
integrated	5.0	5	0.823
intangible	5.0	5	0.823
indigenous	5.0	5	0.823
heritage resource	5.0	5	0.823
heritage europe	5.0	5	0.823
help	5.0	5	0.823
framework	5.0	5	0.823
fostering	5.0	5	0.823
forms	5.0	5	0.823
eu	5.0	5	0.823
etc	5.0	5	0.823
equality	5.0	5	0.823
education	5.0	5	0.823
document	5.0	5	0.823
developed	5.0	5	0.823
demographic	5.0	5	0.823
cultural natural	5.0	5	0.823
conflicts	5.0	5	0.823
common	5.0	5	0.823
commission	5.0	5	0.823
circular	5.0	5	0.823
capacity	5.0	5	0.823
build	5.0	5	0.823
broader	5.0	5	0.823
agenda	5.0	5	0.823
addressed	5.0	5	0.823
uncertainty	4.892574205256839	4	0.658
transversal	4.892574205256839	4	0.658
traditional knowledge	4.892574205256839	4	0.658
times	4.892574205256839	4	0.658
smart	4.892574205256839	4	0.658
save	4.892574205256839	4	0.658
role play	4.892574205256839	4	0.658
relations	4.892574205256839	4	0.658
related cultural	4.892574205256839	4	0.658
