nature	49.0	49	0.584
long term	49.0	49	0.584
international	49.0	49	0.584
context	49.0	49	0.584
awareness	49.0	49	0.584
adaptation	49.0	49	0.584
actions	49.0	49	0.584
using	48.92574205256839	40	0.477
understanding	48.92574205256839	40	0.477
making	48.92574205256839	40	0.477
clear	48.92574205256839	40	0.477
sessions	48.3464199605117	32	0.381
scenario	48.3464199605117	32	0.381
virtual	48.0	48	0.572
traditional	48.0	48	0.572
support	48.0	48	0.572
processes	48.0	48	0.572
first	48.0	48	0.572
evidence	48.0	48	0.572
action	48.0	48	0.572
years	47.70259850125418	39	0.465
preservation	47.0	47	0.560
present	47.0	47	0.560
natural	47.0	47	0.560
aims	47.0	47	0.560
address	47.0	47	0.560
planning	46.47945494993997	38	0.453
increased	46.47945494993997	38	0.453
responses	46.0	46	0.548
driver	46.0	46	0.548
better	46.0	46	0.548
platforms	45.99097756497972	24	0.286
foresight research	45.99097756497972	24	0.286
unesco	45.32476871297972	30	0.358
shifts	45.25631139862576	37	0.441
scenarios	45.25631139862576	37	0.441
urban	45.0	45	0.536
strategies	45.0	45	0.536
risks	45.0	45	0.536
resource	45.0	45	0.536
inclusion	45.0	45	0.536
growth	45.0	45	0.536
spaces	44.07468683310557	23	0.274
lifelong learning	44.07468683310557	23	0.274
lifelong	44.07468683310557	23	0.274
gamification	44.07468683310557	23	0.274
counter trends	44.07468683310557	23	0.274
means	44.033167847311546	36	0.429
discussion	44.033167847311546	36	0.429
solutions	44.0	44	0.524
rather	44.0	44	0.524
initiatives	44.0	44	0.524
information	44.0	44	0.524
create	44.0	44	0.524
language	43.81394308921373	29	0.346
game	43.81394308921373	29	0.346
thinking	43.0	43	0.513
quality	43.0	43	0.513
landscape	43.0	43	0.513
existing	43.0	43	0.513
crisis	43.0	43	0.513
sites	42.81002429599734	35	0.417
fsp	42.81002429599734	35	0.417
climate crisis	42.81002429599734	35	0.417
office	42.30311746544774	28	0.334
expected	42.30311746544774	28	0.334
nft	42.15839610123141	22	0.262
music	42.15839610123141	22	0.262
union	42.0	42	0.501
researchers	42.0	42	0.501
funded	42.0	42	0.501
engagement	42.0	42	0.501
scientific	41.58688074468313	34	0.405
protection	41.58688074468313	34	0.405
partnerships	41.58688074468313	34	0.405
opportunity	41.58688074468313	34	0.405
inequalities	41.58688074468313	34	0.405
field	41.58688074468313	34	0.405
terms	41.0	41	0.489
european union	41.0	41	0.489
already	40.79229184168175	27	0.322
agendas	40.79229184168175	27	0.322
tangible	40.36373719336892	33	0.393
promote	40.36373719336892	33	0.393
nations	40.36373719336892	33	0.393
included	40.36373719336892	33	0.393
state	40.242105369357255	21	0.250
potentially	40.242105369357255	21	0.250
recognised	40.0	40	0.477
positive	40.0	40	0.477
policies	40.0	40	0.477
include	40.0	40	0.477
diversity	40.0	40	0.477
range	39.28146621791576	26	0.310
enhancing	39.28146621791576	26	0.310
explore	39.14059364205471	32	0.381
transformation	39.0	39	0.465
sustainable development	39.0	39	0.465
resilient	39.0	39	0.465
private	39.0	39	0.465
esa	38.325814637483106	20	0.238
