heritage management	6.1157177565710485	5	0.716
heritage global	6.1157177565710485	5	0.716
hazards	6.1157177565710485	5	0.716
four	6.1157177565710485	5	0.716
external	6.1157177565710485	5	0.716
designed	6.1157177565710485	5	0.716
ability	6.1157177565710485	5	0.716
technology innovation	6.043302495063963	4	0.573
society interface	6.043302495063963	4	0.573
science technology	6.043302495063963	4	0.573
risk management	6.043302495063963	4	0.573
refer	6.043302495063963	4	0.573
rch	6.043302495063963	4	0.573
partnership resilient	6.043302495063963	4	0.573
object	6.043302495063963	4	0.573
interface	6.043302495063963	4	0.573
iii	6.043302495063963	4	0.573
heritage consists	6.043302495063963	4	0.573
hazard	6.043302495063963	4	0.573
global environmental	6.043302495063963	4	0.573
glams	6.043302495063963	4	0.573
change impacts	6.043302495063963	4	0.573
area addresses	6.043302495063963	4	0.573
value	6.0	6	0.859
use	6.0	6	0.859
sustainable development	6.0	6	0.859
sustainability	6.0	6	0.859
strategic research	6.0	6	0.859
preservation	6.0	6	0.859
present	6.0	6	0.859
may	6.0	6	0.859
jpi	6.0	6	0.859
intangible	6.0	6	0.859
innovation agenda	6.0	6	0.859
existing	6.0	6	0.859
cutting themes	6.0	6	0.859
cutting	6.0	6	0.859
cross cutting	6.0	6	0.859
awareness	6.0	6	0.859
assessment	6.0	6	0.859
warming	5.748872195622465	3	0.429
unesco framework	5.748872195622465	3	0.429
towards addressing	5.748872195622465	3	0.429
temperature	5.748872195622465	3	0.429
sria key	5.748872195622465	3	0.429
society enhancing	5.748872195622465	3	0.429
sendai framework	5.748872195622465	3	0.429
sendai	5.748872195622465	3	0.429
seizing	5.748872195622465	3	0.429
research climate	5.748872195622465	3	0.429
release	5.748872195622465	3	0.429
reduction disaster	5.748872195622465	3	0.429
proposed term	5.748872195622465	3	0.429
proposal	5.748872195622465	3	0.429
opportunities towards	5.748872195622465	3	0.429
open innovative	5.748872195622465	3	0.429
messages preliminary	5.748872195622465	3	0.429
measures actions	5.748872195622465	3	0.429
management seizing	5.748872195622465	3	0.429
innovative inclusive	5.748872195622465	3	0.429
innovation sti	5.748872195622465	3	0.429
global warming	5.748872195622465	3	0.429
geological	5.748872195622465	3	0.429
framework disaster	5.748872195622465	3	0.429
four working	5.748872195622465	3	0.429
environment addressing	5.748872195622465	3	0.429
enhancing societal	5.748872195622465	3	0.429
education climate	5.748872195622465	3	0.429
drr	5.748872195622465	3	0.429
disclaimer	5.748872195622465	3	0.429
cultural statistics	5.748872195622465	3	0.429
coping capacity	5.748872195622465	3	0.429
consulted	5.748872195622465	3	0.429
addressing global	5.748872195622465	3	0.429
addresses following	5.748872195622465	3	0.429
adaptive release	5.748872195622465	3	0.429
view	5.0	5	0.716
values	5.0	5	0.716
three	5.0	5	0.716
technology	5.0	5	0.716
strengthening	5.0	5	0.716
stakeholder	5.0	5	0.716
solutions	5.0	5	0.716
social economic	5.0	5	0.716
reduce	5.0	5	0.716
proposed	5.0	5	0.716
organisation	5.0	5	0.716
objectives	5.0	5	0.716
level	5.0	5	0.716
indigenous	5.0	5	0.716
increase	5.0	5	0.716
inclusive	5.0	5	0.716
ideas	5.0	5	0.716
horizon europe	5.0	5	0.716
horizon	5.0	5	0.716
forms	5.0	5	0.716
findings	5.0	5	0.716
develop	5.0	5	0.716
definition	5.0	5	0.716
defined	5.0	5	0.716
current	5.0	5	0.716
communication	5.0	5	0.716
commission	5.0	5	0.716
building	5.0	5	0.716
broader	5.0	5	0.716
vulnerability	4.892574205256839	4	0.573
uk	4.892574205256839	4	0.573
transmission	4.892574205256839	4	0.573
sustainable management	4.892574205256839	4	0.573
set	4.892574205256839	4	0.573
scientific	4.892574205256839	4	0.573
protection	4.892574205256839	4	0.573
policy society	4.892574205256839	4	0.573
paper	4.892574205256839	4	0.573
monuments	4.892574205256839	4	0.573
main	4.892574205256839	4	0.573
